Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;carkart.com.json.csv;brand;brand;0;0
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;carkart.com.json.csv;item size;product dimensions;2;7
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;carkart.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;carkart.com.json.csv;model;model;5;5
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;carkart.com.json.csv;brand;brand;0;0
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;carkart.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;carkart.com.json.csv;item size;product dimensions;2;7
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;carkart.com.json.csv;model;model;5;5
Home_and_Garden;www.hockeyfandirect.com.json.csv;carkart.com.json.csv;brand;brand;0;0
Home_and_Garden;www.hockeyfandirect.com.json.csv;carkart.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.hockeyfandirect.com.json.csv;carkart.com.json.csv;model;model;5;5
Home_and_Garden;www.hockeyfandirect.com.json.csv;carkart.com.json.csv;item size;product dimensions;2;7
Home_and_Garden;www.omeubololindo.com.json.csv;carkart.com.json.csv;brand;brand;0;0
Home_and_Garden;www.omeubololindo.com.json.csv;carkart.com.json.csv;item size;product dimensions;2;7
Home_and_Garden;www.omeubololindo.com.json.csv;carkart.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.omeubololindo.com.json.csv;carkart.com.json.csv;model;model;5;5
Home_and_Garden;www.omeubololindo.com.json.csv;carkart.com.json.csv;item size;product dimensions;2;7
Home_and_Garden;www.plushaddict.co.uk.json.csv;carkart.com.json.csv;brand;brand;0;0
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;carkart.com.json.csv;brand;brand;0;0
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;carkart.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;carkart.com.json.csv;model;model;5;5
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;carkart.com.json.csv;item size;product dimensions;2;7
Home_and_Garden;www.addoway.com.json.csv;gardenshed.com.json.csv;brand: ;brand;1;0
Home_and_Garden;www.addoway.com.json.csv;gardenshed.com.json.csv;color: ;colours;3;1
Home_and_Garden;www.addoway.com.json.csv;gardenshed.com.json.csv;model: ;model;11;6
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;gardenshed.com.json.csv;brand;brand;0;0
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;gardenshed.com.json.csv;color;colours;1;1
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;gardenshed.com.json.csv;item size;size;2;8
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;gardenshed.com.json.csv;model;model;5;6
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;gardenshed.com.json.csv;item size;depth;2;2
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;gardenshed.com.json.csv;item size;height;2;5
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;gardenshed.com.json.csv;item size;width;2;10
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;gardenshed.com.json.csv;brand;brand;0;0
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;gardenshed.com.json.csv;color;colours;1;1
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;gardenshed.com.json.csv;item size;depth;2;2
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;gardenshed.com.json.csv;item size;height;2;5
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;gardenshed.com.json.csv;item size;width;2;10
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;gardenshed.com.json.csv;item size;size;2;8
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;gardenshed.com.json.csv;model;model;5;6
Home_and_Garden;www.hockeyfandirect.com.json.csv;gardenshed.com.json.csv;brand;brand;0;0
Home_and_Garden;www.hockeyfandirect.com.json.csv;gardenshed.com.json.csv;color;colours;1;1
Home_and_Garden;www.hockeyfandirect.com.json.csv;gardenshed.com.json.csv;item size;depth;2;2
Home_and_Garden;www.hockeyfandirect.com.json.csv;gardenshed.com.json.csv;item size;height;2;5
Home_and_Garden;www.hockeyfandirect.com.json.csv;gardenshed.com.json.csv;item size;width;2;10
Home_and_Garden;www.hockeyfandirect.com.json.csv;gardenshed.com.json.csv;model;model;5;6
Home_and_Garden;www.omeubololindo.com.json.csv;gardenshed.com.json.csv;brand;brand;0;0
Home_and_Garden;www.omeubololindo.com.json.csv;gardenshed.com.json.csv;color;colours;1;1
Home_and_Garden;www.omeubololindo.com.json.csv;gardenshed.com.json.csv;item size;depth;2;2
Home_and_Garden;www.omeubololindo.com.json.csv;gardenshed.com.json.csv;item size;height;2;5
Home_and_Garden;www.omeubololindo.com.json.csv;gardenshed.com.json.csv;item size;width;2;10
Home_and_Garden;www.omeubololindo.com.json.csv;gardenshed.com.json.csv;item size;size;2;8
Home_and_Garden;www.omeubololindo.com.json.csv;gardenshed.com.json.csv;model;model;5;6
Home_and_Garden;www.plushaddict.co.uk.json.csv;gardenshed.com.json.csv;brand;brand;0;0
Home_and_Garden;www.plushaddict.co.uk.json.csv;gardenshed.com.json.csv;main colour;colours;6;1
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;gardenshed.com.json.csv;brand;brand;0;0
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;gardenshed.com.json.csv;color;colours;1;1
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;gardenshed.com.json.csv;item size;depth;2;2
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;gardenshed.com.json.csv;item size;height;2;5
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;gardenshed.com.json.csv;item size;width;2;10
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;gardenshed.com.json.csv;item size;size;2;8
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;gardenshed.com.json.csv;model;model;5;6
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;www.addoway.com.json.csv;brand;brand: ;0;1
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;www.addoway.com.json.csv;color;color: ;1;3
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;www.addoway.com.json.csv;manufacturer;manufacturer: ;4;8
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;www.addoway.com.json.csv;model;model: ;5;11
Home_and_Garden;www.bestofficefurnituredirect.com.json.csv;www.addoway.com.json.csv;upc;upc: ;9;15
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.addoway.com.json.csv;brand;brand: ;0;1
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.addoway.com.json.csv;color;color: ;1;3
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.addoway.com.json.csv;manufacturer;manufacturer: ;4;8
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.addoway.com.json.csv;model;model: ;5;11
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.addoway.com.json.csv;upc;upc: ;9;15
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.addoway.com.json.csv;brand;brand: ;0;1
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.addoway.com.json.csv;color;color: ;1;3
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.addoway.com.json.csv;manufacturer;manufacturer: ;4;8
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.addoway.com.json.csv;model;model: ;5;11
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.addoway.com.json.csv;upc;upc: ;9;15
Home_and_Garden;www.omeubololindo.com.json.csv;www.addoway.com.json.csv;brand;brand: ;0;1
Home_and_Garden;www.omeubololindo.com.json.csv;www.addoway.com.json.csv;color;color: ;1;3
Home_and_Garden;www.omeubololindo.com.json.csv;www.addoway.com.json.csv;manufacturer;manufacturer: ;4;8
Home_and_Garden;www.omeubololindo.com.json.csv;www.addoway.com.json.csv;model;model: ;5;11
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.addoway.com.json.csv;brand;brand: ;0;1
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.addoway.com.json.csv;main colour;color: ;6;3
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.addoway.com.json.csv;type;type: ;8;14
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.addoway.com.json.csv;brand;brand: ;0;1
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.addoway.com.json.csv;color;color: ;1;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.addoway.com.json.csv;manufacturer;manufacturer: ;4;8
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.addoway.com.json.csv;model;model: ;5;11
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.addoway.com.json.csv;upc;upc: ;9;15
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;color;color;1;1
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;model;model;5;5
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.coffeeoutletdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;color;color;1;1
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;model;model;5;5
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;color;color;1;1
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;model;model;5;5
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.omeubololindo.com.json.csv;www.bestofficefurnituredirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.bestofficefurnituredirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.bestofficefurnituredirect.com.json.csv;main colour;color;6;1
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.bestofficefurnituredirect.com.json.csv;weight gsm;item weight;9;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;color;color;1;1
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;model;model;5;5
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.bestofficefurnituredirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;color;color;1;1
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;model;model;5;5
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.hockeyfandirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;color;color;1;1
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;model;model;5;5
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.omeubololindo.com.json.csv;www.coffeeoutletdirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.coffeeoutletdirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.coffeeoutletdirect.com.json.csv;main colour;color;6;1
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.coffeeoutletdirect.com.json.csv;weight gsm;item weight;9;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;color;color;1;1
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;model;model;5;5
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.coffeeoutletdirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;color;color;1;1
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;model;model;5;5
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.omeubololindo.com.json.csv;www.hockeyfandirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.hockeyfandirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.hockeyfandirect.com.json.csv;main colour;color;6;1
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.hockeyfandirect.com.json.csv;weight gsm;item weight;9;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;brand;brand;0;0
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;color;color;1;1
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;item size;item size;2;2
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;model;model;5;5
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;package size;package size;6;6
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.hockeyfandirect.com.json.csv;upc;upc;9;9
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.omeubololindo.com.json.csv;brand;brand;0;0
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.omeubololindo.com.json.csv;main colour;color;6;1
Home_and_Garden;www.plushaddict.co.uk.json.csv;www.omeubololindo.com.json.csv;weight gsm;item weight;9;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;brand;brand;0;0
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;color;color;1;1
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;item size;item size;2;2
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;item weight;item weight;3;3
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;manufacturer;manufacturer;4;4
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;model;model;5;5
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;package size;package size;6;6
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;package weight;package weight;7;7
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;units in package;units in package;8;8
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.omeubololindo.com.json.csv;upc;upc;9;9
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.plushaddict.co.uk.json.csv;brand;brand;0;0
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.plushaddict.co.uk.json.csv;color;main colour;1;6
Home_and_Garden;www.storagesuppliesdirect.com.json.csv;www.plushaddict.co.uk.json.csv;item weight;weight gsm;3;9
